timeStamp,iopv,time,date,iopv_lag
2020-04-20 09:55:24.031,2.789,09:55:24.031000,2020-04-20,2.79
2020-04-20 09:55:39.330,2.79,09:55:39.330000,2020-04-20,2.789
2020-04-20 09:56:00.361,2.791,09:56:00.361000,2020-04-20,2.79
2020-04-20 09:56:09.370,2.79,09:56:09.370000,2020-04-20,2.791
2020-04-20 09:56:15.351,2.791,09:56:15.351000,2020-04-20,2.79
2020-04-20 09:56:24.380,2.79,09:56:24.380000,2020-04-20,2.791
2020-04-20 09:56:30.370,2.791,09:56:30.370000,2020-04-20,2.79
2020-04-20 09:57:24.370,2.79,09:57:24.370000,2020-04-20,2.791
2020-04-20 09:57:48.350,2.791,09:57:48.350000,2020-04-20,2.79
2020-04-20 09:57:54.340,2.79,09:57:54.340000,2020-04-20,2.791
2020-04-20 09:58:33.350,2.791,09:58:33.350000,2020-04-20,2.79
2020-04-20 09:58:39.380,2.79,09:58:39.380000,2020-04-20,2.791
2020-04-20 09:59:15.341,2.791,09:59:15.341000,2020-04-20,2.79
2020-04-20 09:59:45.371,2.792,09:59:45.371000,2020-04-20,2.791
2020-04-20 10:00:33.381,2.791,10:00:33.381000,2020-04-20,2.792
2020-04-20 10:00:48.381,2.79,10:00:48.381000,2020-04-20,2.791
2020-04-20 10:00:54.390,2.791,10:00:54.390000,2020-04-20,2.79
2020-04-20 10:01:39.380,2.792,10:01:39.380000,2020-04-20,2.791
2020-04-20 10:01:48.380,2.791,10:01:48.380000,2020-04-20,2.792
2020-04-20 10:02:03.390,2.792,10:02:03.390000,2020-04-20,2.791
2020-04-20 10:02:09.391,2.791,10:02:09.391000,2020-04-20,2.792
2020-04-20 10:02:45.371,2.792,10:02:45.371000,2020-04-20,2.791
2020-04-20 10:02:54.370,2.791,10:02:54.370000,2020-04-20,2.792
2020-04-20 10:02:59.841,2.793,10:02:59.841000,2020-04-20,2.791
2020-04-20 10:03:03.401,2.792,10:03:03.401000,2020-04-20,2.793
2020-04-20 10:03:15.400,2.793,10:03:15.400000,2020-04-20,2.792
2020-04-20 10:04:00.401,2.794,10:04:00.401000,2020-04-20,2.793
2020-04-20 10:04:33.411,2.795,10:04:33.411000,2020-04-20,2.794
2020-04-20 10:05:00.401,2.796,10:05:00.401000,2020-04-20,2.795
2020-04-20 10:05:03.401,2.795,10:05:03.401000,2020-04-20,2.796
2020-04-20 10:05:15.410,2.796,10:05:15.410000,2020-04-20,2.795
2020-04-20 10:05:30.410,2.797,10:05:30.410000,2020-04-20,2.796
2020-04-20 10:05:33.411,2.796,10:05:33.411000,2020-04-20,2.797
2020-04-20 10:05:45.421,2.797,10:05:45.421000,2020-04-20,2.796
2020-04-20 10:06:00.421,2.798,10:06:00.421000,2020-04-20,2.797
2020-04-20 10:06:03.410,2.797,10:06:03.410000,2020-04-20,2.798
2020-04-20 10:06:09.400,2.798,10:06:09.400000,2020-04-20,2.797
2020-04-20 10:06:48.421,2.797,10:06:48.421000,2020-04-20,2.798
2020-04-20 10:07:03.240,2.798,10:07:03.240000,2020-04-20,2.797
2020-04-20 10:07:09.380,2.797,10:07:09.380000,2020-04-20,2.798
2020-04-20 10:07:18.390,2.798,10:07:18.390000,2020-04-20,2.797
2020-04-20 10:07:24.420,2.797,10:07:24.420000,2020-04-20,2.798
