iopv,date,iopv_lag,time,timestamp
3.7969999999999997,2020-04-28,3.7960000000000003,10:17:08,2020-04-28 10:17:08.000
3.798,2020-04-28,3.7969999999999997,10:17:23,2020-04-28 10:17:23.000
3.799,2020-04-28,3.798,10:17:50,2020-04-28 10:17:50.000
3.8,2020-04-28,3.799,10:18:08,2020-04-28 10:18:08.000
3.801,2020-04-28,3.8,10:18:14,2020-04-28 10:18:14.000
3.8,2020-04-28,3.801,10:18:20,2020-04-28 10:18:20.000
3.801,2020-04-28,3.8,10:18:23,2020-04-28 10:18:23.000
3.802,2020-04-28,3.801,10:19:05,2020-04-28 10:19:05.000
3.801,2020-04-28,3.802,10:19:14,2020-04-28 10:19:14.000
3.802,2020-04-28,3.801,10:19:23,2020-04-28 10:19:23.000
3.803,2020-04-28,3.802,10:19:35,2020-04-28 10:19:35.000
3.804,2020-04-28,3.803,10:19:53,2020-04-28 10:19:53.000
3.805,2020-04-28,3.804,10:20:08,2020-04-28 10:20:08.000
3.806,2020-04-28,3.805,10:20:20,2020-04-28 10:20:20.000
3.807,2020-04-28,3.806,10:20:35,2020-04-28 10:20:35.000
3.8080000000000003,2020-04-28,3.807,10:20:53,2020-04-28 10:20:53.000
3.807,2020-04-28,3.8080000000000003,10:20:59,2020-04-28 10:20:59.000
3.8080000000000003,2020-04-28,3.807,10:21:05,2020-04-28 10:21:05.000
3.8089999999999997,2020-04-28,3.8080000000000003,10:21:14,2020-04-28 10:21:14.000
3.8080000000000003,2020-04-28,3.8089999999999997,10:21:26,2020-04-28 10:21:26.000
3.807,2020-04-28,3.8080000000000003,10:21:35,2020-04-28 10:21:35.000
3.806,2020-04-28,3.807,10:21:44,2020-04-28 10:21:44.000
3.805,2020-04-28,3.806,10:21:50,2020-04-28 10:21:50.000
3.806,2020-04-28,3.805,10:21:59,2020-04-28 10:21:59.000
3.805,2020-04-28,3.806,10:22:05,2020-04-28 10:22:05.000
3.806,2020-04-28,3.805,10:22:29,2020-04-28 10:22:29.000
3.805,2020-04-28,3.806,10:22:53,2020-04-28 10:22:53.000
3.806,2020-04-28,3.805,10:22:59,2020-04-28 10:22:59.000
3.805,2020-04-28,3.806,10:23:08,2020-04-28 10:23:08.000
3.806,2020-04-28,3.805,10:23:23,2020-04-28 10:23:23.000
3.805,2020-04-28,3.806,10:24:35,2020-04-28 10:24:35.000
3.804,2020-04-28,3.805,10:24:50,2020-04-28 10:24:50.000
3.803,2020-04-28,3.804,10:25:50,2020-04-28 10:25:50.000
3.804,2020-04-28,3.803,10:25:53,2020-04-28 10:25:53.000
3.803,2020-04-28,3.804,10:26:14,2020-04-28 10:26:14.000
3.804,2020-04-28,3.803,10:26:23,2020-04-28 10:26:23.000
3.803,2020-04-28,3.804,10:26:29,2020-04-28 10:26:29.000
3.802,2020-04-28,3.803,10:26:50,2020-04-28 10:26:50.000
3.801,2020-04-28,3.802,10:27:20,2020-04-28 10:27:20.000
3.802,2020-04-28,3.801,10:27:29,2020-04-28 10:27:29.000
3.801,2020-04-28,3.802,10:27:35,2020-04-28 10:27:35.000
3.802,2020-04-28,3.801,10:27:38,2020-04-28 10:27:38.000
3.801,2020-04-28,3.802,10:28:14,2020-04-28 10:28:14.000
3.802,2020-04-28,3.801,10:28:29,2020-04-28 10:28:29.000
3.801,2020-04-28,3.802,10:28:35,2020-04-28 10:28:35.000
3.8,2020-04-28,3.801,10:29:14,2020-04-28 10:29:14.000
3.801,2020-04-28,3.8,10:29:20,2020-04-28 10:29:20.000
3.802,2020-04-28,3.801,10:29:50,2020-04-28 10:29:50.000
3.803,2020-04-28,3.802,10:30:05,2020-04-28 10:30:05.000
3.804,2020-04-28,3.803,10:30:23,2020-04-28 10:30:23.000
3.805,2020-04-28,3.804,10:30:35,2020-04-28 10:30:35.000
3.806,2020-04-28,3.805,10:30:53,2020-04-28 10:30:53.000
3.807,2020-04-28,3.806,10:31:08,2020-04-28 10:31:08.000
3.8080000000000003,2020-04-28,3.807,10:31:23,2020-04-28 10:31:23.000
3.8089999999999997,2020-04-28,3.8080000000000003,10:31:38,2020-04-28 10:31:38.000
3.81,2020-04-28,3.8089999999999997,10:31:53,2020-04-28 10:31:53.000
3.8110000000000004,2020-04-28,3.81,10:32:14,2020-04-28 10:32:14.000
3.812,2020-04-28,3.8110000000000004,10:32:50,2020-04-28 10:32:50.000
3.813,2020-04-28,3.812,10:33:20,2020-04-28 10:33:20.000
3.8139999999999996,2020-04-28,3.813,10:33:23,2020-04-28 10:33:23.000
3.815,2020-04-28,3.8139999999999996,10:33:59,2020-04-28 10:33:59.000
3.8160000000000003,2020-04-28,3.815,10:34:14,2020-04-28 10:34:14.000
3.8169999999999997,2020-04-28,3.8160000000000003,10:34:35,2020-04-28 10:34:35.000
3.818,2020-04-28,3.8169999999999997,10:34:50,2020-04-28 10:34:50.000
3.819,2020-04-28,3.818,10:35:05,2020-04-28 10:35:05.000
3.82,2020-04-28,3.819,10:35:35,2020-04-28 10:35:35.000
3.819,2020-04-28,3.82,10:35:44,2020-04-28 10:35:44.000
3.818,2020-04-28,3.819,10:35:50,2020-04-28 10:35:50.000
3.8169999999999997,2020-04-28,3.818,10:35:53,2020-04-28 10:35:53.000
3.818,2020-04-28,3.8169999999999997,10:36:53,2020-04-28 10:36:53.000
3.8169999999999997,2020-04-28,3.818,10:37:05,2020-04-28 10:37:05.000
3.818,2020-04-28,3.8169999999999997,10:37:07,2020-04-28 10:37:07.000
3.8169999999999997,2020-04-28,3.818,10:37:14,2020-04-28 10:37:14.000
3.818,2020-04-28,3.8169999999999997,10:37:20,2020-04-28 10:37:20.000
3.8169999999999997,2020-04-28,3.818,10:37:23,2020-04-28 10:37:23.000
3.818,2020-04-28,3.8169999999999997,10:37:29,2020-04-28 10:37:29.000
3.8169999999999997,2020-04-28,3.818,10:37:37,2020-04-28 10:37:37.000
3.818,2020-04-28,3.8169999999999997,10:37:44,2020-04-28 10:37:44.000
3.8169999999999997,2020-04-28,3.818,10:39:05,2020-04-28 10:39:05.000
3.818,2020-04-28,3.8169999999999997,10:39:14,2020-04-28 10:39:14.000
3.8169999999999997,2020-04-28,3.818,10:39:23,2020-04-28 10:39:23.000
3.818,2020-04-28,3.8169999999999997,10:39:35,2020-04-28 10:39:35.000
3.819,2020-04-28,3.818,10:39:59,2020-04-28 10:39:59.000
3.82,2020-04-28,3.819,10:40:14,2020-04-28 10:40:14.000
3.821,2020-04-28,3.82,10:40:29,2020-04-28 10:40:29.000
3.822,2020-04-28,3.821,10:40:35,2020-04-28 10:40:35.000
3.824,2020-04-28,3.822,10:40:50,2020-04-28 10:40:50.000
3.825,2020-04-28,3.824,10:41:05,2020-04-28 10:41:05.000
3.826,2020-04-28,3.825,10:41:20,2020-04-28 10:41:20.000
3.825,2020-04-28,3.826,10:41:35,2020-04-28 10:41:35.000
3.826,2020-04-28,3.825,10:41:53,2020-04-28 10:41:53.000
3.827,2020-04-28,3.826,10:42:35,2020-04-28 10:42:35.000
3.826,2020-04-28,3.827,10:42:53,2020-04-28 10:42:53.000
3.827,2020-04-28,3.826,10:43:05,2020-04-28 10:43:05.000
3.826,2020-04-28,3.827,10:43:08,2020-04-28 10:43:08.000
3.827,2020-04-28,3.826,10:43:20,2020-04-28 10:43:20.000
3.826,2020-04-28,3.827,10:43:23,2020-04-28 10:43:23.000
3.827,2020-04-28,3.826,10:43:29,2020-04-28 10:43:29.000
3.826,2020-04-28,3.827,10:43:38,2020-04-28 10:43:38.000
3.827,2020-04-28,3.826,10:43:53,2020-04-28 10:43:53.000
3.826,2020-04-28,3.827,10:44:35,2020-04-28 10:44:35.000
3.825,2020-04-28,3.826,10:44:38,2020-04-28 10:44:38.000
3.824,2020-04-28,3.825,10:44:50,2020-04-28 10:44:50.000
3.823,2020-04-28,3.824,10:44:59,2020-04-28 10:44:59.000
3.822,2020-04-28,3.823,10:45:14,2020-04-28 10:45:14.000
3.821,2020-04-28,3.822,10:45:29,2020-04-28 10:45:29.000
3.82,2020-04-28,3.821,10:45:35,2020-04-28 10:45:35.000
3.819,2020-04-28,3.82,10:45:50,2020-04-28 10:45:50.000
3.82,2020-04-28,3.819,10:45:53,2020-04-28 10:45:53.000
3.819,2020-04-28,3.82,10:46:08,2020-04-28 10:46:08.000
3.82,2020-04-28,3.819,10:46:23,2020-04-28 10:46:23.000
3.821,2020-04-28,3.82,10:47:35,2020-04-28 10:47:35.000
3.82,2020-04-28,3.821,10:47:38,2020-04-28 10:47:38.000
3.821,2020-04-28,3.82,10:47:44,2020-04-28 10:47:44.000
3.822,2020-04-28,3.821,10:48:08,2020-04-28 10:48:08.000
3.823,2020-04-28,3.822,10:48:23,2020-04-28 10:48:23.000
3.824,2020-04-28,3.823,10:49:23,2020-04-28 10:49:23.000
3.823,2020-04-28,3.824,10:49:35,2020-04-28 10:49:35.000
3.824,2020-04-28,3.823,10:49:38,2020-04-28 10:49:38.000
3.825,2020-04-28,3.824,10:51:20,2020-04-28 10:51:20.000
3.824,2020-04-28,3.825,10:51:38,2020-04-28 10:51:38.000
3.825,2020-04-28,3.824,10:51:44,2020-04-28 10:51:44.000
3.824,2020-04-28,3.825,10:52:08,2020-04-28 10:52:08.000
3.825,2020-04-28,3.824,10:52:20,2020-04-28 10:52:20.000
3.824,2020-04-28,3.825,10:52:35,2020-04-28 10:52:35.000
3.823,2020-04-28,3.824,10:52:53,2020-04-28 10:52:53.000
3.824,2020-04-28,3.823,10:53:59,2020-04-28 10:53:59.000
3.825,2020-04-28,3.824,10:54:20,2020-04-28 10:54:20.000
3.824,2020-04-28,3.825,10:55:29,2020-04-28 10:55:29.000
3.825,2020-04-28,3.824,10:55:35,2020-04-28 10:55:35.000
3.826,2020-04-28,3.825,10:55:38,2020-04-28 10:55:38.000
3.825,2020-04-28,3.826,10:55:50,2020-04-28 10:55:50.000
3.826,2020-04-28,3.825,10:55:53,2020-04-28 10:55:53.000
3.827,2020-04-28,3.826,10:56:29,2020-04-28 10:56:29.000
3.826,2020-04-28,3.827,10:56:35,2020-04-28 10:56:35.000
3.827,2020-04-28,3.826,10:56:38,2020-04-28 10:56:38.000
3.8280000000000003,2020-04-28,3.827,10:56:59,2020-04-28 10:56:59.000
3.827,2020-04-28,3.8280000000000003,10:57:05,2020-04-28 10:57:05.000
3.8280000000000003,2020-04-28,3.827,10:57:14,2020-04-28 10:57:14.000
3.8289999999999997,2020-04-28,3.8280000000000003,10:57:29,2020-04-28 10:57:29.000
3.8280000000000003,2020-04-28,3.8289999999999997,10:57:35,2020-04-28 10:57:35.000
3.8289999999999997,2020-04-28,3.8280000000000003,10:57:38,2020-04-28 10:57:38.000
3.83,2020-04-28,3.8289999999999997,10:57:50,2020-04-28 10:57:50.000
3.8310000000000004,2020-04-28,3.83,10:58:05,2020-04-28 10:58:05.000
3.832,2020-04-28,3.8310000000000004,10:58:23,2020-04-28 10:58:23.000
3.833,2020-04-28,3.832,10:58:38,2020-04-28 10:58:38.000
3.8339999999999996,2020-04-28,3.833,10:58:50,2020-04-28 10:58:50.000
3.835,2020-04-28,3.8339999999999996,10:59:08,2020-04-28 10:59:08.000
3.8339999999999996,2020-04-28,3.835,10:59:35,2020-04-28 10:59:35.000
3.833,2020-04-28,3.8339999999999996,10:59:38,2020-04-28 10:59:38.000
3.8339999999999996,2020-04-28,3.833,11:00:05,2020-04-28 11:00:05.000
3.833,2020-04-28,3.8339999999999996,11:00:08,2020-04-28 11:00:08.000
3.8339999999999996,2020-04-28,3.833,11:00:14,2020-04-28 11:00:14.000
3.835,2020-04-28,3.8339999999999996,11:00:23,2020-04-28 11:00:23.000
3.8360000000000003,2020-04-28,3.835,11:00:35,2020-04-28 11:00:35.000
3.8369999999999997,2020-04-28,3.8360000000000003,11:00:44,2020-04-28 11:00:44.000
3.838,2020-04-28,3.8369999999999997,11:00:59,2020-04-28 11:00:59.000
3.8369999999999997,2020-04-28,3.838,11:01:02,2020-04-28 11:01:02.000
3.838,2020-04-28,3.8369999999999997,11:01:14,2020-04-28 11:01:14.000
3.839,2020-04-28,3.838,11:02:14,2020-04-28 11:02:14.000
3.838,2020-04-28,3.839,11:02:20,2020-04-28 11:02:20.000
3.8369999999999997,2020-04-28,3.838,11:02:29,2020-04-28 11:02:29.000
3.8360000000000003,2020-04-28,3.8369999999999997,11:02:35,2020-04-28 11:02:35.000
3.8369999999999997,2020-04-28,3.8360000000000003,11:02:38,2020-04-28 11:02:38.000
3.8360000000000003,2020-04-28,3.8369999999999997,11:02:44,2020-04-28 11:02:44.000
3.8369999999999997,2020-04-28,3.8360000000000003,11:03:08,2020-04-28 11:03:08.000
3.835,2020-04-28,3.8369999999999997,11:03:14,2020-04-28 11:03:14.000
3.8339999999999996,2020-04-28,3.835,11:03:23,2020-04-28 11:03:23.000
3.833,2020-04-28,3.8339999999999996,11:03:44,2020-04-28 11:03:44.000
3.832,2020-04-28,3.833,11:03:50,2020-04-28 11:03:50.000
3.8310000000000004,2020-04-28,3.832,11:03:53,2020-04-28 11:03:53.000
3.832,2020-04-28,3.8310000000000004,11:03:59,2020-04-28 11:03:59.000
3.83,2020-04-28,3.832,11:04:08,2020-04-28 11:04:08.000
3.8310000000000004,2020-04-28,3.83,11:04:14,2020-04-28 11:04:14.000
3.83,2020-04-28,3.8310000000000004,11:04:23,2020-04-28 11:04:23.000
3.8289999999999997,2020-04-28,3.83,11:04:29,2020-04-28 11:04:29.000
3.8310000000000004,2020-04-28,3.8289999999999997,11:04:35,2020-04-28 11:04:35.000
3.83,2020-04-28,3.8310000000000004,11:04:38,2020-04-28 11:04:38.000
3.8310000000000004,2020-04-28,3.83,11:04:44,2020-04-28 11:04:44.000
3.83,2020-04-28,3.8310000000000004,11:04:59,2020-04-28 11:04:59.000
3.8310000000000004,2020-04-28,3.83,11:05:38,2020-04-28 11:05:38.000
3.83,2020-04-28,3.8310000000000004,11:05:44,2020-04-28 11:05:44.000
3.8310000000000004,2020-04-28,3.83,11:05:53,2020-04-28 11:05:53.000
3.83,2020-04-28,3.8310000000000004,11:06:20,2020-04-28 11:06:20.000
3.8280000000000003,2020-04-28,3.83,11:06:59,2020-04-28 11:06:59.000
3.8289999999999997,2020-04-28,3.8280000000000003,11:07:08,2020-04-28 11:07:08.000
3.8280000000000003,2020-04-28,3.8289999999999997,11:07:14,2020-04-28 11:07:14.000
3.827,2020-04-28,3.8280000000000003,11:08:05,2020-04-28 11:08:05.000
3.826,2020-04-28,3.827,11:08:35,2020-04-28 11:08:35.000
3.827,2020-04-28,3.826,11:08:53,2020-04-28 11:08:53.000
3.826,2020-04-28,3.827,11:08:59,2020-04-28 11:08:59.000
3.827,2020-04-28,3.826,11:09:08,2020-04-28 11:09:08.000
3.826,2020-04-28,3.827,11:09:17,2020-04-28 11:09:17.000
3.827,2020-04-28,3.826,11:09:23,2020-04-28 11:09:23.000
3.826,2020-04-28,3.827,11:09:29,2020-04-28 11:09:29.000
3.824,2020-04-28,3.826,11:10:29,2020-04-28 11:10:29.000
3.825,2020-04-28,3.824,11:11:29,2020-04-28 11:11:29.000
3.824,2020-04-28,3.825,11:11:38,2020-04-28 11:11:38.000
3.825,2020-04-28,3.824,11:11:44,2020-04-28 11:11:44.000
3.826,2020-04-28,3.825,11:12:29,2020-04-28 11:12:29.000
3.827,2020-04-28,3.826,11:12:38,2020-04-28 11:12:38.000
3.8280000000000003,2020-04-28,3.827,11:13:02,2020-04-28 11:13:02.000
3.8289999999999997,2020-04-28,3.8280000000000003,11:13:20,2020-04-28 11:13:20.000
3.83,2020-04-28,3.8289999999999997,11:13:29,2020-04-28 11:13:29.000
3.8310000000000004,2020-04-28,3.83,11:13:59,2020-04-28 11:13:59.000
3.832,2020-04-28,3.8310000000000004,11:14:08,2020-04-28 11:14:08.000
3.8310000000000004,2020-04-28,3.832,11:14:23,2020-04-28 11:14:23.000
3.832,2020-04-28,3.8310000000000004,11:14:29,2020-04-28 11:14:29.000
3.833,2020-04-28,3.832,11:15:23,2020-04-28 11:15:23.000
3.832,2020-04-28,3.833,11:15:38,2020-04-28 11:15:38.000
3.833,2020-04-28,3.832,11:15:44,2020-04-28 11:15:44.000
3.8339999999999996,2020-04-28,3.833,11:16:29,2020-04-28 11:16:29.000
3.835,2020-04-28,3.8339999999999996,11:17:08,2020-04-28 11:17:08.000
3.8360000000000003,2020-04-28,3.835,11:17:47,2020-04-28 11:17:47.000
3.835,2020-04-28,3.8360000000000003,11:17:53,2020-04-28 11:17:53.000
3.8360000000000003,2020-04-28,3.835,11:17:59,2020-04-28 11:17:59.000
3.835,2020-04-28,3.8360000000000003,11:18:02,2020-04-28 11:18:02.000
3.8360000000000003,2020-04-28,3.835,11:18:23,2020-04-28 11:18:23.000
3.835,2020-04-28,3.8360000000000003,11:18:35,2020-04-28 11:18:35.000
3.8360000000000003,2020-04-28,3.835,11:18:38,2020-04-28 11:18:38.000
3.8369999999999997,2020-04-28,3.8360000000000003,11:18:59,2020-04-28 11:18:59.000
3.8360000000000003,2020-04-28,3.8369999999999997,11:19:02,2020-04-28 11:19:02.000
3.8369999999999997,2020-04-28,3.8360000000000003,11:19:08,2020-04-28 11:19:08.000
3.838,2020-04-28,3.8369999999999997,11:19:47,2020-04-28 11:19:47.000
3.839,2020-04-28,3.838,11:20:14,2020-04-28 11:20:14.000
3.84,2020-04-28,3.839,11:20:29,2020-04-28 11:20:29.000
3.841,2020-04-28,3.84,11:20:50,2020-04-28 11:20:50.000
3.842,2020-04-28,3.841,11:21:29,2020-04-28 11:21:29.000
3.843,2020-04-28,3.842,11:21:59,2020-04-28 11:21:59.000
3.842,2020-04-28,3.843,11:22:32,2020-04-28 11:22:32.000
3.843,2020-04-28,3.842,11:22:59,2020-04-28 11:22:59.000
3.842,2020-04-28,3.843,11:23:02,2020-04-28 11:23:02.000
3.843,2020-04-28,3.842,11:23:17,2020-04-28 11:23:17.000
3.842,2020-04-28,3.843,11:23:32,2020-04-28 11:23:32.000
3.843,2020-04-28,3.842,11:24:29,2020-04-28 11:24:29.000
3.842,2020-04-28,3.843,11:26:29,2020-04-28 11:26:29.000
3.843,2020-04-28,3.842,11:26:32,2020-04-28 11:26:32.000
3.842,2020-04-28,3.843,11:26:44,2020-04-28 11:26:44.000
3.841,2020-04-28,3.842,11:27:17,2020-04-28 11:27:17.000
3.842,2020-04-28,3.841,11:27:23,2020-04-28 11:27:23.000
3.841,2020-04-28,3.842,11:28:14,2020-04-28 11:28:14.000
3.842,2020-04-28,3.841,11:28:23,2020-04-28 11:28:23.000
3.841,2020-04-28,3.842,11:28:32,2020-04-28 11:28:32.000
3.842,2020-04-28,3.841,11:28:47,2020-04-28 11:28:47.000
3.843,2020-04-28,3.842,11:29:44,2020-04-28 11:29:44.000
3.845,2020-04-28,3.843,13:00:15,2020-04-28 13:00:15.000
3.844,2020-04-28,3.845,13:00:30,2020-04-28 13:00:30.000
3.843,2020-04-28,3.844,13:00:33,2020-04-28 13:00:33.000
3.842,2020-04-28,3.843,13:00:45,2020-04-28 13:00:45.000
3.841,2020-04-28,3.842,13:01:09,2020-04-28 13:01:09.000
3.842,2020-04-28,3.841,13:01:15,2020-04-28 13:01:15.000
3.843,2020-04-28,3.842,13:01:33,2020-04-28 13:01:33.000
3.842,2020-04-28,3.843,13:01:39,2020-04-28 13:01:39.000
3.843,2020-04-28,3.842,13:02:00,2020-04-28 13:02:00.000
3.842,2020-04-28,3.843,13:02:09,2020-04-28 13:02:09.000
3.843,2020-04-28,3.842,13:02:30,2020-04-28 13:02:30.000
3.842,2020-04-28,3.843,13:02:33,2020-04-28 13:02:33.000
3.843,2020-04-28,3.842,13:02:45,2020-04-28 13:02:45.000
3.842,2020-04-28,3.843,13:03:03,2020-04-28 13:03:03.000
3.841,2020-04-28,3.842,13:03:30,2020-04-28 13:03:30.000
3.84,2020-04-28,3.841,13:03:33,2020-04-28 13:03:33.000
3.839,2020-04-28,3.84,13:03:39,2020-04-28 13:03:39.000
3.84,2020-04-28,3.839,13:03:45,2020-04-28 13:03:45.000
3.839,2020-04-28,3.84,13:04:15,2020-04-28 13:04:15.000
3.838,2020-04-28,3.839,13:04:33,2020-04-28 13:04:33.000
3.8369999999999997,2020-04-28,3.838,13:04:48,2020-04-28 13:04:48.000
3.8360000000000003,2020-04-28,3.8369999999999997,13:05:09,2020-04-28 13:05:09.000
3.835,2020-04-28,3.8360000000000003,13:05:30,2020-04-28 13:05:30.000
3.8360000000000003,2020-04-28,3.835,13:05:33,2020-04-28 13:05:33.000
3.835,2020-04-28,3.8360000000000003,13:06:33,2020-04-28 13:06:33.000
3.8339999999999996,2020-04-28,3.835,13:07:15,2020-04-28 13:07:15.000
3.833,2020-04-28,3.8339999999999996,13:07:45,2020-04-28 13:07:45.000
3.8339999999999996,2020-04-28,3.833,13:07:48,2020-04-28 13:07:48.000
3.833,2020-04-28,3.8339999999999996,13:08:15,2020-04-28 13:08:15.000
3.8339999999999996,2020-04-28,3.833,13:08:18,2020-04-28 13:08:18.000
3.835,2020-04-28,3.8339999999999996,13:09:00,2020-04-28 13:09:00.000
3.8339999999999996,2020-04-28,3.835,13:09:03,2020-04-28 13:09:03.000
3.835,2020-04-28,3.8339999999999996,13:09:09,2020-04-28 13:09:09.000
3.8360000000000003,2020-04-28,3.835,13:09:18,2020-04-28 13:09:18.000
3.8369999999999997,2020-04-28,3.8360000000000003,13:09:24,2020-04-28 13:09:24.000
3.8360000000000003,2020-04-28,3.8369999999999997,13:09:33,2020-04-28 13:09:33.000
3.8369999999999997,2020-04-28,3.8360000000000003,13:09:39,2020-04-28 13:09:39.000
3.838,2020-04-28,3.8369999999999997,13:10:18,2020-04-28 13:10:18.000
3.8369999999999997,2020-04-28,3.838,13:10:30,2020-04-28 13:10:30.000
3.8360000000000003,2020-04-28,3.8369999999999997,13:10:39,2020-04-28 13:10:39.000
3.835,2020-04-28,3.8360000000000003,13:10:48,2020-04-28 13:10:48.000
3.8360000000000003,2020-04-28,3.835,13:10:54,2020-04-28 13:10:54.000
3.835,2020-04-28,3.8360000000000003,13:11:03,2020-04-28 13:11:03.000
3.8360000000000003,2020-04-28,3.835,13:11:18,2020-04-28 13:11:18.000
3.8369999999999997,2020-04-28,3.8360000000000003,13:11:45,2020-04-28 13:11:45.000
3.8360000000000003,2020-04-28,3.8369999999999997,13:11:54,2020-04-28 13:11:54.000
3.8369999999999997,2020-04-28,3.8360000000000003,13:12:00,2020-04-28 13:12:00.000
3.838,2020-04-28,3.8369999999999997,13:12:45,2020-04-28 13:12:45.000
3.839,2020-04-28,3.838,13:13:15,2020-04-28 13:13:15.000
3.84,2020-04-28,3.839,13:13:30,2020-04-28 13:13:30.000
3.839,2020-04-28,3.84,13:13:33,2020-04-28 13:13:33.000
3.84,2020-04-28,3.839,13:13:45,2020-04-28 13:13:45.000
3.841,2020-04-28,3.84,13:14:00,2020-04-28 13:14:00.000
3.84,2020-04-28,3.841,13:14:03,2020-04-28 13:14:03.000
3.841,2020-04-28,3.84,13:14:15,2020-04-28 13:14:15.000
3.84,2020-04-28,3.841,13:14:45,2020-04-28 13:14:45.000
3.841,2020-04-28,3.84,13:15:00,2020-04-28 13:15:00.000
3.84,2020-04-28,3.841,13:15:03,2020-04-28 13:15:03.000
3.841,2020-04-28,3.84,13:16:48,2020-04-28 13:16:48.000
3.84,2020-04-28,3.841,13:18:15,2020-04-28 13:18:15.000
3.841,2020-04-28,3.84,13:18:18,2020-04-28 13:18:18.000
3.842,2020-04-28,3.841,13:18:33,2020-04-28 13:18:33.000
3.843,2020-04-28,3.842,13:18:54,2020-04-28 13:18:54.000
3.844,2020-04-28,3.843,13:19:18,2020-04-28 13:19:18.000
3.843,2020-04-28,3.844,13:19:30,2020-04-28 13:19:30.000
3.844,2020-04-28,3.843,13:19:33,2020-04-28 13:19:33.000
3.845,2020-04-28,3.844,13:20:00,2020-04-28 13:20:00.000
3.846,2020-04-28,3.845,13:20:24,2020-04-28 13:20:24.000
3.847,2020-04-28,3.846,13:20:33,2020-04-28 13:20:33.000
3.8480000000000003,2020-04-28,3.847,13:21:00,2020-04-28 13:21:00.000
3.847,2020-04-28,3.8480000000000003,13:21:24,2020-04-28 13:21:24.000
3.846,2020-04-28,3.847,13:21:30,2020-04-28 13:21:30.000
3.845,2020-04-28,3.846,13:21:33,2020-04-28 13:21:33.000
3.844,2020-04-28,3.845,13:21:39,2020-04-28 13:21:39.000
3.845,2020-04-28,3.844,13:21:54,2020-04-28 13:21:54.000
3.844,2020-04-28,3.845,13:22:09,2020-04-28 13:22:09.000
3.845,2020-04-28,3.844,13:22:18,2020-04-28 13:22:18.000
3.844,2020-04-28,3.845,13:22:24,2020-04-28 13:22:24.000
3.845,2020-04-28,3.844,13:22:30,2020-04-28 13:22:30.000
3.844,2020-04-28,3.845,13:22:39,2020-04-28 13:22:39.000
3.845,2020-04-28,3.844,13:22:48,2020-04-28 13:22:48.000
3.846,2020-04-28,3.845,13:23:24,2020-04-28 13:23:24.000
3.845,2020-04-28,3.846,13:23:33,2020-04-28 13:23:33.000
3.844,2020-04-28,3.845,13:23:39,2020-04-28 13:23:39.000
3.843,2020-04-28,3.844,13:23:48,2020-04-28 13:23:48.000
3.844,2020-04-28,3.843,13:23:54,2020-04-28 13:23:54.000
3.845,2020-04-28,3.844,13:24:30,2020-04-28 13:24:30.000
3.846,2020-04-28,3.845,13:25:18,2020-04-28 13:25:18.000
3.845,2020-04-28,3.846,13:25:30,2020-04-28 13:25:30.000
3.846,2020-04-28,3.845,13:25:48,2020-04-28 13:25:48.000
3.845,2020-04-28,3.846,13:26:03,2020-04-28 13:26:03.000
3.844,2020-04-28,3.845,13:26:09,2020-04-28 13:26:09.000
3.845,2020-04-28,3.844,13:26:18,2020-04-28 13:26:18.000
3.844,2020-04-28,3.845,13:26:33,2020-04-28 13:26:33.000
3.845,2020-04-28,3.844,13:26:39,2020-04-28 13:26:39.000
3.844,2020-04-28,3.845,13:26:45,2020-04-28 13:26:45.000
3.843,2020-04-28,3.844,13:26:54,2020-04-28 13:26:54.000
3.842,2020-04-28,3.843,13:27:03,2020-04-28 13:27:03.000
3.843,2020-04-28,3.842,13:27:09,2020-04-28 13:27:09.000
3.841,2020-04-28,3.843,13:27:15,2020-04-28 13:27:15.000
3.842,2020-04-28,3.841,13:27:24,2020-04-28 13:27:24.000
3.841,2020-04-28,3.842,13:27:33,2020-04-28 13:27:33.000
3.842,2020-04-28,3.841,13:27:39,2020-04-28 13:27:39.000
3.841,2020-04-28,3.842,13:27:48,2020-04-28 13:27:48.000
3.842,2020-04-28,3.841,13:27:54,2020-04-28 13:27:54.000
3.841,2020-04-28,3.842,13:28:00,2020-04-28 13:28:00.000
3.84,2020-04-28,3.841,13:28:18,2020-04-28 13:28:18.000
3.841,2020-04-28,3.84,13:28:24,2020-04-28 13:28:24.000
3.84,2020-04-28,3.841,13:28:33,2020-04-28 13:28:33.000
3.839,2020-04-28,3.84,13:29:00,2020-04-28 13:29:00.000
3.84,2020-04-28,3.839,13:29:09,2020-04-28 13:29:09.000
3.839,2020-04-28,3.84,13:29:18,2020-04-28 13:29:18.000
3.84,2020-04-28,3.839,13:29:24,2020-04-28 13:29:24.000
3.839,2020-04-28,3.84,13:29:33,2020-04-28 13:29:33.000
3.84,2020-04-28,3.839,13:29:39,2020-04-28 13:29:39.000
3.839,2020-04-28,3.84,13:30:03,2020-04-28 13:30:03.000
3.84,2020-04-28,3.839,13:30:09,2020-04-28 13:30:09.000
3.841,2020-04-28,3.84,13:30:39,2020-04-28 13:30:39.000
3.842,2020-04-28,3.841,13:30:45,2020-04-28 13:30:45.000
3.841,2020-04-28,3.842,13:32:03,2020-04-28 13:32:03.000
3.84,2020-04-28,3.841,13:32:09,2020-04-28 13:32:09.000
