timestamp,iopv,time,date,iopv_lag
34:50.5,2.796,12:34:51 AM,4/17/2020,2.797
36:11.5,2.795,12:36:12 AM,4/17/2020,2.796
36:14.4,2.796,12:36:14 AM,4/17/2020,2.795
36:20.5,2.795,12:36:20 AM,4/17/2020,2.796
36:29.5,2.796,12:36:30 AM,4/17/2020,2.795
36:50.5,2.795,12:36:51 AM,4/17/2020,2.796
36:56.4,2.796,12:36:56 AM,4/17/2020,2.795
37:05.5,2.795,12:37:06 AM,4/17/2020,2.796
37:41.5,2.794,12:37:42 AM,4/17/2020,2.795
38:14.5,2.793,12:38:15 AM,4/17/2020,2.794
38:44.5,2.792,12:38:45 AM,4/17/2020,2.793
38:50.5,2.793,12:38:51 AM,4/17/2020,2.792
38:54.7,2.792,12:38:55 AM,4/17/2020,2.793
39:05.5,2.793,12:39:06 AM,4/17/2020,2.792
39:55.6,2.792,12:39:56 AM,4/17/2020,2.793
40:14.5,2.793,12:40:15 AM,4/17/2020,2.792
40:25.9,2.792,12:40:26 AM,4/17/2020,2.793
40:41.5,2.793,12:40:42 AM,4/17/2020,2.792
41:14.5,2.794,12:41:15 AM,4/17/2020,2.793
42:14.5,2.795,12:42:15 AM,4/17/2020,2.794
42:29.5,2.794,12:42:29 AM,4/17/2020,2.795
42:35.5,2.795,12:42:36 AM,4/17/2020,2.794
42:56.5,2.794,12:42:57 AM,4/17/2020,2.795
43:41.5,2.795,12:43:42 AM,4/17/2020,2.794
43:44.5,2.794,12:43:45 AM,4/17/2020,2.795
45:05.5,2.793,12:45:06 AM,4/17/2020,2.794
46:26.6,2.792,12:46:27 AM,4/17/2020,2.793
46:35.5,2.793,12:46:36 AM,4/17/2020,2.792
46:44.5,2.792,12:46:45 AM,4/17/2020,2.793
47:26.5,2.791,12:47:27 AM,4/17/2020,2.792
47:29.5,2.792,12:47:30 AM,4/17/2020,2.791
47:56.5,2.791,12:47:57 AM,4/17/2020,2.792
48:05.5,2.792,12:48:06 AM,4/17/2020,2.791
48:20.6,2.791,12:48:21 AM,4/17/2020,2.792
48:35.5,2.792,12:48:36 AM,4/17/2020,2.791
48:44.5,2.791,12:48:45 AM,4/17/2020,2.792
48:50.5,2.792,12:48:51 AM,4/17/2020,2.791
50:14.6,2.791,12:50:15 AM,4/17/2020,2.792
50:41.5,2.79,12:50:42 AM,4/17/2020,2.791
51:14.6,2.789,12:51:15 AM,4/17/2020,2.79
51:20.6,2.79,12:51:21 AM,4/17/2020,2.789
51:26.6,2.789,12:51:27 AM,4/17/2020,2.79
51:44.6,2.788,12:51:45 AM,4/17/2020,2.789
52:11.6,2.787,12:52:12 AM,4/17/2020,2.788
52:20.6,2.788,12:52:21 AM,4/17/2020,2.787
52:26.6,2.787,12:52:27 AM,4/17/2020,2.788
53:05.3,2.786,12:53:05 AM,4/17/2020,2.787
53:11.6,2.787,12:53:12 AM,4/17/2020,2.786
53:29.6,2.788,12:53:30 AM,4/17/2020,2.787
53:35.5,2.787,12:53:36 AM,4/17/2020,2.788
53:56.6,2.788,12:53:57 AM,4/17/2020,2.787
55:14.6,2.789,12:55:15 AM,4/17/2020,2.788
56:20.6,2.79,12:56:21 AM,4/17/2020,2.789
56:26.6,2.789,12:56:27 AM,4/17/2020,2.79
56:29.6,2.79,12:56:30 AM,4/17/2020,2.789
56:35.6,2.789,12:56:36 AM,4/17/2020,2.79
56:50.5,2.79,12:56:51 AM,4/17/2020,2.789
56:56.6,2.789,12:56:57 AM,4/17/2020,2.79
56:59.6,2.788,12:57:00 AM,4/17/2020,2.789
57:05.6,2.789,12:57:06 AM,4/17/2020,2.788
57:11.6,2.788,12:57:12 AM,4/17/2020,2.789
57:14.6,2.789,12:57:15 AM,4/17/2020,2.788
57:35.6,2.788,12:57:36 AM,4/17/2020,2.789
57:44.6,2.789,12:57:45 AM,4/17/2020,2.788
57:50.6,2.788,12:57:51 AM,4/17/2020,2.789
57:56.6,2.789,12:57:57 AM,4/17/2020,2.788
58:05.6,2.788,12:58:06 AM,4/17/2020,2.789
58:14.6,2.789,12:58:15 AM,4/17/2020,2.788
58:35.6,2.788,12:58:36 AM,4/17/2020,2.789
00:29.6,2.789,12:00:30 AM,4/17/2020,2.788
00:35.6,2.788,12:00:36 AM,4/17/2020,2.789
01:11.3,2.789,12:01:11 AM,4/17/2020,2.788
01:14.7,2.788,12:01:15 AM,4/17/2020,2.789
01:20.7,2.789,12:01:21 AM,4/17/2020,2.788
01:50.7,2.79,12:01:51 AM,4/17/2020,2.789
01:56.6,2.789,12:01:57 AM,4/17/2020,2.79
02:11.6,2.79,12:02:12 AM,4/17/2020,2.789
02:14.7,2.789,12:02:15 AM,4/17/2020,2.79
02:20.6,2.79,12:02:21 AM,4/17/2020,2.789
02:35.6,2.789,12:02:36 AM,4/17/2020,2.79
02:41.6,2.79,12:02:42 AM,4/17/2020,2.789
02:56.6,2.789,12:02:57 AM,4/17/2020,2.79
02:59.7,2.79,12:03:00 AM,4/17/2020,2.789
03:26.6,2.789,12:03:27 AM,4/17/2020,2.79
03:29.7,2.79,12:03:30 AM,4/17/2020,2.789
03:35.6,2.789,12:03:36 AM,4/17/2020,2.79
03:41.6,2.79,12:03:42 AM,4/17/2020,2.789
03:50.7,2.789,12:03:51 AM,4/17/2020,2.79
04:11.6,2.79,12:04:12 AM,4/17/2020,2.789
04:14.7,2.789,12:04:15 AM,4/17/2020,2.79
04:20.6,2.79,12:04:21 AM,4/17/2020,2.789
04:26.6,2.789,12:04:27 AM,4/17/2020,2.79
04:29.6,2.79,12:04:30 AM,4/17/2020,2.789
04:41.6,2.789,12:04:42 AM,4/17/2020,2.79
04:44.3,2.79,12:04:44 AM,4/17/2020,2.789
04:56.7,2.789,12:04:57 AM,4/17/2020,2.79
04:59.7,2.79,12:05:00 AM,4/17/2020,2.789
05:05.6,2.789,12:05:06 AM,4/17/2020,2.79
05:50.7,2.79,12:05:51 AM,4/17/2020,2.789
05:56.7,2.789,12:05:57 AM,4/17/2020,2.79
06:11.6,2.79,12:06:12 AM,4/17/2020,2.789
06:29.6,2.789,12:06:30 AM,4/17/2020,2.79
06:35.7,2.79,12:06:36 AM,4/17/2020,2.789
06:50.7,2.789,12:06:51 AM,4/17/2020,2.79
06:59.6,2.79,12:07:00 AM,4/17/2020,2.789
07:20.7,2.789,12:07:21 AM,4/17/2020,2.79
07:26.7,2.79,12:07:27 AM,4/17/2020,2.789
08:11.7,2.791,12:08:12 AM,4/17/2020,2.79
08:14.7,2.79,12:08:15 AM,4/17/2020,2.791
08:20.7,2.791,12:08:21 AM,4/17/2020,2.79
08:26.6,2.79,12:08:27 AM,4/17/2020,2.791
09:11.7,2.791,12:09:12 AM,4/17/2020,2.79
09:41.7,2.79,12:09:42 AM,4/17/2020,2.791
09:44.7,2.791,12:09:45 AM,4/17/2020,2.79
10:50.7,2.792,12:10:51 AM,4/17/2020,2.791
10:56.7,2.791,12:10:57 AM,4/17/2020,2.792
10:59.7,2.792,12:11:00 AM,4/17/2020,2.791
11:29.7,2.791,12:11:30 AM,4/17/2020,2.792
11:59.7,2.79,12:12:00 AM,4/17/2020,2.791
12:05.7,2.789,12:12:06 AM,4/17/2020,2.79
12:11.7,2.79,12:12:12 AM,4/17/2020,2.789
13:59.7,2.789,12:14:00 AM,4/17/2020,2.79
14:05.7,2.79,12:14:06 AM,4/17/2020,2.789
14:11.7,2.789,12:14:12 AM,4/17/2020,2.79
14:56.7,2.79,12:14:57 AM,4/17/2020,2.789
14:59.7,2.789,12:15:00 AM,4/17/2020,2.79
15:14.7,2.79,12:15:15 AM,4/17/2020,2.789
15:20.8,2.789,12:15:21 AM,4/17/2020,2.79
15:35.7,2.79,12:15:36 AM,4/17/2020,2.789
17:20.7,2.791,12:17:21 AM,4/17/2020,2.79
17:26.7,2.79,12:17:27 AM,4/17/2020,2.791
17:29.7,2.791,12:17:30 AM,4/17/2020,2.79
17:44.7,2.79,12:17:45 AM,4/17/2020,2.791
17:54.2,2.791,12:17:54 AM,4/17/2020,2.79
18:41.7,2.792,12:18:42 AM,4/17/2020,2.791
18:44.7,2.791,12:18:45 AM,4/17/2020,2.792
19:14.7,2.792,12:19:15 AM,4/17/2020,2.791
19:50.7,2.791,12:19:51 AM,4/17/2020,2.792
19:55.6,2.792,12:19:56 AM,4/17/2020,2.791
20:26.2,2.793,12:20:26 AM,4/17/2020,2.792
20:35.8,2.794,12:20:36 AM,4/17/2020,2.793
20:44.7,2.793,12:20:45 AM,4/17/2020,2.794
20:57.0,2.794,12:20:57 AM,4/17/2020,2.793
21:05.7,2.793,12:21:06 AM,4/17/2020,2.794
21:11.7,2.794,12:21:12 AM,4/17/2020,2.793
21:14.8,2.793,12:21:15 AM,4/17/2020,2.794
21:20.7,2.794,12:21:21 AM,4/17/2020,2.793
21:29.8,2.793,12:21:30 AM,4/17/2020,2.794
21:35.7,2.794,12:21:36 AM,4/17/2020,2.793
21:41.7,2.793,12:21:42 AM,4/17/2020,2.794
21:44.7,2.794,12:21:45 AM,4/17/2020,2.793
21:50.7,2.793,12:21:51 AM,4/17/2020,2.794
21:56.7,2.794,12:21:57 AM,4/17/2020,2.793
21:59.7,2.793,12:22:00 AM,4/17/2020,2.794
22:14.8,2.794,12:22:15 AM,4/17/2020,2.793
22:26.8,2.793,12:22:27 AM,4/17/2020,2.794
22:56.8,2.792,12:22:57 AM,4/17/2020,2.793
23:05.8,2.793,12:23:06 AM,4/17/2020,2.792
23:11.8,2.792,12:23:12 AM,4/17/2020,2.793
23:41.8,2.791,12:23:42 AM,4/17/2020,2.792
23:44.7,2.792,12:23:45 AM,4/17/2020,2.791
25:14.8,2.793,12:25:15 AM,4/17/2020,2.792
25:20.8,2.792,12:25:21 AM,4/17/2020,2.793
