timestamp,Iopv
09:29.3,2.79
09:32.3,2.79
09:35.3,2.79
09:38.3,2.79
09:41.3,2.79
09:44.3,2.791
09:47.3,2.791
09:50.2,2.79
09:53.3,2.79
09:56.3,2.79
09:59.3,2.791
10:02.3,2.791
10:05.3,2.79
10:08.3,2.79
10:11.3,2.791
10:14.3,2.791
10:17.3,2.791
10:20.3,2.792
10:23.3,2.792
10:26.3,2.792
10:29.3,2.792
10:32.3,2.792
10:35.3,2.792
10:38.3,2.792
10:41.3,2.792
10:44.3,2.792
10:47.3,2.792
10:50.3,2.792
10:53.3,2.792
10:56.3,2.792
10:59.3,2.793
11:02.3,2.793
11:05.3,2.793
11:08.3,2.793
11:11.3,2.792
11:14.3,2.793
11:17.3,2.793
11:20.3,2.793
11:23.3,2.793
11:26.3,2.793
11:29.3,2.793
11:32.3,2.793
11:35.3,2.793
11:38.3,2.793
11:41.3,2.793
11:44.3,2.794
11:47.3,2.794
11:50.3,2.795
11:53.3,2.795
11:56.3,2.794
11:59.3,2.794
12:02.3,2.794
12:05.3,2.794
12:08.3,2.794
12:11.3,2.795
12:14.3,2.794
12:17.3,2.794
12:20.3,2.793
12:23.3,2.793
12:26.3,2.792
12:29.4,2.792
12:32.4,2.792
12:35.7,2.792
12:38.4,2.792
12:41.3,2.792
12:44.3,2.792
12:47.3,2.792
12:50.3,2.793
12:53.3,2.793
12:56.4,2.793
12:59.3,2.792
13:02.4,2.792
13:05.4,2.792
13:08.3,2.792
13:11.3,2.792
13:14.3,2.792
13:17.4,2.792
13:20.4,2.793
13:23.3,2.793
13:26.3,2.793
13:29.3,2.794
13:32.4,2.794
13:35.4,2.793
13:38.3,2.793
13:41.3,2.793
13:44.3,2.793
13:47.3,2.793
13:50.4,2.794
13:53.3,2.794
13:56.3,2.794
13:59.3,2.793
14:02.3,2.793
14:05.4,2.793
14:08.3,2.793
14:11.3,2.793
14:14.4,2.794
14:17.4,2.794
14:20.3,2.794
14:23.4,2.794
14:26.3,2.793
14:29.4,2.793
14:32.3,2.793
14:35.3,2.793
14:38.3,2.793
14:41.3,2.793
14:44.3,2.793
14:47.4,2.793
14:50.4,2.794
14:53.4,2.794
14:56.4,2.793
14:59.4,2.793
15:02.3,2.793
15:05.4,2.793
15:08.3,2.793
15:11.3,2.793
15:14.4,2.794
15:17.3,2.794
15:20.4,2.793
15:23.4,2.793
15:26.4,2.793
15:29.4,2.794
15:32.4,2.794
15:35.3,2.793
15:38.4,2.793
15:41.3,2.793
15:44.4,2.794
15:47.3,2.794
15:50.4,2.794
15:53.4,2.794
15:56.4,2.794
15:59.4,2.794
16:02.4,2.794
16:05.4,2.793
16:08.3,2.793
16:11.4,2.794
16:14.4,2.793
16:17.4,2.793
16:20.4,2.793
16:23.4,2.793
16:26.4,2.793
16:29.4,2.794
16:32.3,2.794
16:35.4,2.793
16:38.7,2.793
16:41.4,2.793
16:44.4,2.794
16:47.4,2.794
16:50.4,2.793
16:53.3,2.793
16:56.4,2.793
16:59.4,2.793
17:02.4,2.793
17:05.4,2.793
17:08.3,2.793
17:11.3,2.792
17:14.3,2.792
17:17.4,2.792
17:20.4,2.792
17:23.4,2.792
17:26.4,2.793
17:29.4,2.792
17:32.4,2.792
17:35.4,2.792
17:38.4,2.792
17:41.3,2.792
17:44.4,2.792
17:47.4,2.792
17:50.4,2.792
17:53.4,2.792
17:56.4,2.791
17:59.4,2.791
18:02.4,2.791
18:05.3,2.791
18:08.4,2.791
18:09.2,2.79
18:11.4,2.79
18:14.4,2.79
18:17.4,2.79
18:20.4,2.79
18:23.4,2.79
18:26.4,2.79
18:29.3,2.79
18:32.4,2.79
18:35.3,2.79
18:38.4,2.79
18:41.4,2.79
18:44.4,2.79
18:47.4,2.79
18:50.4,2.79
18:53.3,2.79
18:56.4,2.79
18:59.4,2.79
19:02.4,2.79
19:05.3,2.79
19:08.4,2.79
19:11.4,2.79
