timestamp,Iopv
18:27.0,3.897
18:30.0,3.897
18:33.0,3.897
18:36.0,3.897
18:39.0,3.897
18:42.0,3.897
18:45.0,3.897
18:48.0,3.897
18:51.0,3.897
18:54.0,3.897
18:57.0,3.896
19:00.0,3.896
19:03.0,3.896
19:06.0,3.896
19:09.0,3.896
19:12.0,3.896
19:15.0,3.896
19:18.0,3.896
19:21.0,3.896
19:24.0,3.896
19:27.0,3.897
19:30.0,3.897
19:33.0,3.897
19:36.0,3.897
19:39.0,3.897
19:42.0,3.897
19:45.0,3.897
19:48.0,3.897
19:51.0,3.897
19:54.0,3.897
19:57.0,3.898
20:00.0,3.898
20:03.0,3.898
20:06.0,3.898
20:09.0,3.898
20:12.0,3.898
20:15.0,3.898
20:18.0,3.898
20:21.0,3.898
20:24.0,3.898
20:27.0,3.897
20:30.0,3.897
20:33.0,3.897
20:36.0,3.897
20:39.0,3.897
20:42.0,3.897
20:45.0,3.897
20:48.0,3.897
20:51.0,3.897
20:54.0,3.897
20:57.0,3.897
21:00.0,3.897
21:03.0,3.897
21:06.0,3.897
21:09.0,3.897
21:12.0,3.897
21:15.0,3.897
21:18.0,3.897
21:21.0,3.897
21:24.0,3.897
21:27.0,3.895
21:30.0,3.895
21:33.0,3.895
21:36.0,3.895
21:39.0,3.895
21:42.0,3.896
21:45.0,3.896
21:48.0,3.896
21:51.0,3.896
21:54.0,3.896
21:57.0,3.896
22:00.0,3.896
22:03.0,3.896
22:06.0,3.896
22:09.0,3.896
22:12.0,3.896
22:15.0,3.896
22:18.0,3.896
22:21.0,3.896
22:24.0,3.896
22:27.0,3.895
22:30.0,3.895
22:33.0,3.895
22:36.0,3.895
22:39.0,3.895
22:42.0,3.895
22:45.0,3.895
22:48.0,3.895
22:51.0,3.895
22:54.0,3.895
22:57.0,3.896
23:00.0,3.896
23:03.0,3.896
23:06.0,3.896
23:09.0,3.896
23:12.0,3.896
23:15.0,3.896
23:18.0,3.896
23:21.0,3.896
23:24.0,3.896
23:27.0,3.896
23:30.0,3.896
23:33.0,3.896
23:36.0,3.896
23:39.0,3.896
23:42.0,3.897
23:45.0,3.897
23:48.0,3.897
23:51.0,3.897
23:54.0,3.897
23:57.0,3.897
24:00.0,3.897
24:03.0,3.897
24:06.0,3.897
24:09.0,3.897
24:12.0,3.897
24:15.0,3.897
24:18.0,3.897
24:21.0,3.897
24:24.0,3.897
24:27.0,3.896
24:30.0,3.896
24:33.0,3.896
24:36.0,3.896
24:39.0,3.896
24:42.0,3.897
24:45.0,3.897
24:48.0,3.897
24:51.0,3.897
24:54.0,3.897
24:57.0,3.897
25:00.0,3.897
25:03.0,3.897
25:06.0,3.897
25:09.0,3.897
25:12.0,3.897
25:15.0,3.897
25:18.0,3.897
25:21.0,3.897
25:24.0,3.897
25:27.0,3.897
25:30.0,3.898
25:33.0,3.898
25:36.0,3.898
25:39.0,3.898
25:42.0,3.898
25:45.0,3.898
25:48.0,3.898
25:51.0,3.898
25:54.0,3.898
25:57.0,3.898
26:00.0,3.9
26:03.0,3.9
26:06.0,3.9
26:09.0,3.9
26:12.0,3.9
26:15.0,3.9
26:18.0,3.9
26:21.0,3.9
26:24.0,3.9
26:27.0,3.9
26:30.0,3.899
26:33.0,3.899
26:36.0,3.899
26:39.0,3.899
26:42.0,3.899
26:45.0,3.9
26:48.0,3.9
26:51.0,3.9
26:54.0,3.9
26:57.0,3.9
27:00.0,3.9
27:03.0,3.9
27:06.0,3.9
27:09.0,3.9
27:12.0,3.9
27:15.0,3.9
27:18.0,3.9
27:21.0,3.9
27:24.0,3.9
27:27.0,3.9
27:30.0,3.9
27:33.0,3.9
27:36.0,3.9
27:39.0,3.9
27:42.0,3.9
27:45.0,3.901
27:48.0,3.901
27:51.0,3.901
27:54.0,3.901
27:57.0,3.901
28:00.0,3.902
28:03.0,3.902
28:06.0,3.902
28:09.0,3.902
28:12.0,3.902
28:15.0,3.903
28:18.0,3.903
28:21.0,3.903
28:24.0,3.903
28:27.0,3.903
28:30.0,3.903
28:33.0,3.903
28:36.0,3.903
28:39.0,3.903
28:42.0,3.903
28:45.0,3.904
28:48.0,3.904
28:51.0,3.904
28:54.0,3.904
28:57.0,3.904
29:00.0,3.905
29:03.0,3.905
29:06.0,3.905
29:09.0,3.905
29:12.0,3.905
29:15.0,3.905
29:18.0,3.905
29:21.0,3.905
29:24.0,3.905
29:27.0,3.905
29:30.0,3.905
29:33.0,3.905
29:36.0,3.905
29:39.0,3.905
29:42.0,3.905
29:45.0,3.906
29:48.0,3.906
29:51.0,3.906
29:54.0,3.906
29:57.0,3.906
30:00.0,3.906
30:03.0,3.906
30:06.0,3.906
30:09.0,3.906
30:12.0,3.906
30:15.0,3.906
30:18.0,3.906
30:21.0,3.906
30:24.0,3.906
30:27.0,3.906
30:30.0,3.905
30:33.0,3.905
30:36.0,3.905
30:39.0,3.905
30:42.0,3.905
30:45.0,3.905
30:48.0,3.905
30:51.0,3.905
30:54.0,3.905
30:57.0,3.905
31:00.0,3.905
31:03.0,3.904
31:06.0,3.904
31:09.0,3.904
31:12.0,3.904
31:15.0,3.904
31:18.0,3.903
31:21.0,3.903
31:24.0,3.903
31:27.0,3.903
31:30.0,3.903
31:33.0,3.904
31:36.0,3.904
31:39.0,3.904
31:42.0,3.904
31:45.0,3.904
31:48.0,3.904
31:51.0,3.904
31:54.0,3.904
31:57.0,3.904
32:00.0,3.904
32:03.0,3.904
32:06.0,3.904
32:09.0,3.904
32:12.0,3.904
32:15.0,3.904
32:18.0,3.905
32:21.0,3.905
32:24.0,3.905
32:27.0,3.905
32:30.0,3.905
32:33.0,3.906
32:36.0,3.906
32:39.0,3.906
32:42.0,3.906
32:45.0,3.906
32:48.0,3.906
32:51.0,3.906
32:54.0,3.906
32:57.0,3.906
33:00.0,3.906
33:03.0,3.907
33:06.0,3.907
33:09.0,3.907
33:12.0,3.907
33:15.0,3.907
33:18.0,3.907
33:21.0,3.907
33:24.0,3.907
33:27.0,3.907
33:30.0,3.907
33:33.0,3.907
33:36.0,3.907
33:39.0,3.907
33:42.0,3.907
33:45.0,3.907
33:48.0,3.906
33:51.0,3.906
33:54.0,3.906
33:57.0,3.906
34:00.0,3.906
34:03.0,3.906
34:06.0,3.906
34:09.0,3.906
34:12.0,3.906
34:15.0,3.906
34:18.0,3.906
34:21.0,3.906
34:24.0,3.906
34:27.0,3.906
34:30.0,3.906
34:33.0,3.906
34:36.0,3.906
34:39.0,3.906
34:42.0,3.906
34:45.0,3.906
34:48.0,3.905
34:51.0,3.905
34:54.0,3.905
34:57.0,3.905
35:00.0,3.905
35:03.0,3.905
35:06.0,3.905
35:09.0,3.905
35:12.0,3.905
35:15.0,3.905
35:18.0,3.905
35:21.0,3.905
35:24.0,3.905
35:27.0,3.905
35:30.0,3.905
35:33.0,3.905
35:36.0,3.905
35:39.0,3.905
35:42.0,3.905
35:45.0,3.905
35:48.0,3.905
35:51.0,3.905
35:54.0,3.905
35:57.0,3.905
36:00.0,3.905
36:03.0,3.905
36:06.0,3.905
36:09.0,3.905
36:15.0,3.905
36:18.0,3.905
36:21.0,3.905
36:24.0,3.905
36:27.0,3.905
36:30.0,3.905
36:33.0,3.905
36:36.0,3.904
36:39.0,3.904
36:42.0,3.904
36:45.0,3.904
36:48.0,3.904
36:51.0,3.904
36:54.0,3.904
36:57.0,3.904
37:00.0,3.904
37:03.0,3.904
37:06.0,3.904
37:09.0,3.904
37:12.0,3.904
37:15.0,3.904
37:18.0,3.904
37:21.0,3.904
37:24.0,3.904
37:27.0,3.904
37:30.0,3.904
37:33.0,3.904
37:36.0,3.903
37:39.0,3.903
37:42.0,3.903
37:45.0,3.903
37:48.0,3.903
37:51.0,3.902
37:54.0,3.902
37:57.0,3.902
38:00.0,3.902
38:03.0,3.902
38:06.0,3.902
38:09.0,3.902
38:12.0,3.902
38:15.0,3.902
38:18.0,3.902
38:21.0,3.902
38:24.0,3.902
38:27.0,3.902
38:30.0,3.902
38:33.0,3.902
38:36.0,3.901
38:39.0,3.901
38:42.0,3.901
38:45.0,3.901
38:48.0,3.901
38:51.0,3.901
